      Site      Frequency      AppRxxCal       PhsxxCal      AppRxyCal       PhsxyCal      AppRyxCal       PhsyxCal      AppRyyCal       PhsyyCal      AppRxxObs       PhsxxObs      AppRxyObs       PhsxyObs      AppRyxObs       PhsyxObs      AppRyyObs       PhsyyObs      AppRxxErr       PhsxxErr      AppRxyErr       PhsxyErr      AppRyxErr       PhsyxErr      AppRyyErr       PhsyyErr
        11  1.000000e-001  1.604372e+002  1.424920e+002  1.306252e+002 -2.098757e+001  2.488095e+002  1.392342e+002  7.408693e+000 -1.364914e+001  1.947324e+002  1.459184e+002  1.384300e+002 -1.869768e+001  2.182917e+002  1.419195e+002  1.007111e+001 -2.313643e+001  5.364345e+001  7.916877e+000  2.732939e+001  5.665003e+000  3.749806e+001  4.927194e+000  6.519243e+000  1.888444e+001
        11  1.584800e-001  1.454653e+002  1.465880e+002  1.014358e+002 -2.313199e+001  2.338444e+002  1.426819e+002  5.830563e+000 -1.658895e+001  1.707016e+002  1.485196e+002  1.065641e+002 -2.023211e+001  2.116680e+002  1.437706e+002  7.331363e+000 -2.002577e+001  4.551865e+001  7.661955e+000  2.513060e+001  6.771677e+000  2.462644e+001  3.334912e+000  5.098118e+000  2.034623e+001
        11  2.511800e-001  1.249650e+002  1.498923e+002  8.067731e+001 -2.530670e+001  2.089954e+002  1.453872e+002  4.805284e+000 -1.527693e+001  1.413105e+002  1.523726e+002  8.064687e+001 -2.267848e+001  2.045203e+002  1.467518e+002  4.803431e+000 -1.561243e+001  3.684716e+001  7.491352e+000  1.624822e+001  5.781602e+000  2.266804e+001  3.176820e+000  3.680919e+000  2.252926e+001
        11  3.981000e-001  1.045026e+002  1.526863e+002  6.491710e+001 -2.802855e+001  1.817161e+002  1.474515e+002  3.624622e+000 -1.143139e+001  1.111443e+002  1.537533e+002  6.155578e+001 -2.543209e+001  1.890161e+002  1.490903e+002  5.270647e+000 -5.060804e+000  2.876502e+001  7.435148e+000  1.073845e+001  5.004004e+000  1.911660e+001  2.898609e+000  3.869463e+000  2.153544e+001
        11  6.309500e-001  8.536446e+001  1.551348e+002  5.397628e+001 -3.189558e+001  1.546260e+002  1.487985e+002  2.505453e+000 -7.599469e+000  8.462131e+001  1.559249e+002  4.939686e+001 -3.015601e+001  1.534984e+002  1.547499e+002  3.220790e+000 -5.041984e-001  2.219058e+001  7.534144e+000  6.558506e+000  3.806429e+000  1.410805e+001  2.633956e+000  2.538741e+000  2.321097e+001
        11  1.000000e+000  6.895984e+001  1.572840e+002  4.823757e+001 -3.661412e+001  1.311385e+002  1.493109e+002  1.645082e+000 -4.380390e+000  7.395826e+001  1.540139e+002  4.238824e+001 -3.386379e+001  1.363189e+002  1.503578e+002  2.094925e+000  9.947859e+000  1.930468e+001  7.499102e+000  5.676210e+000  3.839112e+000  1.017921e+001  2.139692e+000  1.785019e+000  2.521613e+001
        11  1.584800e+000  5.582069e+001  1.597129e+002  4.712065e+001 -4.080748e+001  1.129949e+002  1.494523e+002  1.031468e+000 -1.545484e+000  6.211539e+001  1.554353e+002  4.060700e+001 -3.886663e+001  1.135673e+002  1.491426e+002  1.153729e+000  1.236000e+001  1.675599e+001  7.751559e+000  5.251180e+000  3.707249e+000  8.781791e+000  2.215801e+000  1.090216e+000  2.819507e+001
        11  2.511800e+000  4.493333e+001  1.633058e+002  4.874873e+001 -4.321517e+001  9.858534e+001  1.499895e+002  5.946818e-001  2.825169e-001  5.244912e+001  1.577522e+002  4.282060e+001 -4.323827e+001  9.738766e+001  1.483237e+002  6.150933e-001  1.846296e+001  1.495643e+001  8.197188e+000  5.258382e+000  3.520183e+000  7.930083e+000  2.333385e+000  6.545643e-001  3.214646e+001
        11  3.981000e+000  3.497501e+001  1.686845e+002  5.098633e+001 -4.367388e+001  8.478665e+001  1.512773e+002  3.180294e-001 -2.840409e+000  4.260393e+001  1.631263e+002  4.447848e+001 -4.529906e+001  8.982929e+001  1.487692e+002  2.517907e-001  1.881745e+001  1.291955e+001  8.721045e+000  5.302316e+000  3.417164e+000  7.535284e+000  2.403819e+000  3.282904e-001  4.068586e+001
        11  6.309500e+000  2.541162e+001  1.759338e+002  5.221296e+001 -4.261150e+001  6.966856e+001  1.527724e+002  2.102384e-001 -1.277256e+001  3.355046e+001  1.699937e+002  4.928049e+001 -4.507032e+001  7.655676e+001  1.514945e+002  9.929426e-002  7.823270e+000  1.108055e+001  9.504941e+000  5.501688e+000  3.199922e+000  6.857254e+000  2.566874e+000  1.569707e-001  5.222589e+001
        11  6.309500e+000  2.883523e+001  1.756547e+002  5.166114e+001 -4.307831e+001  7.063817e+001  1.529039e+002  1.602965e-001 -7.961781e+000  3.355046e+001  1.699937e+002  4.928049e+001 -4.507032e+001  7.655676e+001  1.514945e+002  9.929426e-002  7.823270e+000  1.108055e+001  9.504941e+000  5.501688e+000  3.199922e+000  6.857254e+000  2.566874e+000  1.569707e-001  5.222589e+001
        11  1.000000e+001  1.677703e+001 -1.753078e+002  5.113633e+001 -4.066895e+001  5.432532e+001  1.531158e+002  1.938361e-001 -1.778317e+001  2.284721e+001  1.790486e+002  5.092087e+001 -4.348872e+001  5.974348e+001  1.535984e+002  6.332440e-002 -3.849272e+000  8.374739e+000  1.056070e+001  5.299615e+000  2.982891e+000  5.740394e+000  2.753664e+000  1.052875e-001  5.623603e+001
        11  1.000000e+001  1.895577e+001 -1.754071e+002  5.072434e+001 -4.100240e+001  5.505470e+001  1.534357e+002  1.223977e-001 -1.780774e+001  2.284721e+001  1.790486e+002  5.092087e+001 -4.348872e+001  5.974348e+001  1.535984e+002  6.332440e-002 -3.849272e+000  8.374739e+000  1.056070e+001  5.299615e+000  2.982891e+000  5.740394e+000  2.753664e+000  1.052875e-001  5.623603e+001
        11  1.584800e+001  9.910452e+000 -1.653004e+002  4.744014e+001 -3.887622e+001  4.171625e+001  1.509158e+002  1.719967e-001 -1.429943e+001  1.425342e+001 -1.704115e+002  5.060047e+001 -4.105553e+001  4.456094e+001  1.532146e+002  7.624443e-002 -1.724631e+001  5.869512e+000  1.188209e+001  4.901843e+000  2.776307e+000  4.600016e+000  2.958630e+000  1.124620e-001  4.751968e+001
        11  1.584800e+001  1.113719e+001 -1.654565e+002  4.704269e+001 -3.922899e+001  4.191028e+001  1.514800e+002  1.135708e-001 -2.275278e+001  1.425342e+001 -1.704115e+002  5.060047e+001 -4.105553e+001  4.456094e+001  1.532146e+002  7.624443e-002 -1.724631e+001  5.869512e+000  1.188209e+001  4.901843e+000  2.776307e+000  4.600016e+000  2.958630e+000  1.124620e-001  4.751968e+001
        11  2.511800e+001  5.079449e+000 -1.540359e+002  4.240729e+001 -3.823022e+001  3.400909e+001  1.457806e+002  1.293472e-001 -7.856187e+000  8.164449e+000 -1.605501e+002  4.633388e+001 -3.994967e+001  3.332623e+001  1.485175e+002  4.006845e-002 -2.195616e+001  3.780421e+000  1.338641e+001  4.267016e+000  2.639197e+000  3.618829e+000  3.112347e+000  6.455394e-002  5.366300e+001
        11  2.511800e+001  5.703840e+000 -1.545044e+002  4.220724e+001 -3.871483e+001  3.360862e+001  1.462794e+002  1.091666e-001 -2.158687e+001  8.164449e+000 -1.605501e+002  4.633388e+001 -3.994967e+001  3.332623e+001  1.485175e+002  4.006845e-002 -2.195616e+001  3.780421e+000  1.338641e+001  4.267016e+000  2.639197e+000  3.618829e+000  3.112347e+000  6.455394e-002  5.366300e+001
        11  3.981000e+001  2.395152e+000 -1.430626e+002  3.798206e+001 -3.977898e+001  3.117609e+001  1.394629e+002  9.613219e-002 -1.519961e+001  3.875683e+000 -1.483687e+002  4.014791e+001 -3.976619e+001  2.782943e+001  1.411774e+002  4.518747e-002 -1.102624e+001  2.085904e+000  1.561081e+001  3.663303e+000  2.614889e+000  3.049956e+000  3.141228e+000  6.753230e-002  4.835237e+001
        11  3.981000e+001  2.105699e+000 -1.419257e+002  3.782235e+001 -3.920537e+001  3.178052e+001  1.394158e+002  8.441671e-002 -1.152710e+000  3.875683e+000 -1.483687e+002  4.014791e+001 -3.976619e+001  2.782943e+001  1.411774e+002  4.518747e-002 -1.102624e+001  2.085904e+000  1.561081e+001  3.663303e+000  2.614889e+000  3.049956e+000  3.141228e+000  6.753230e-002  4.835237e+001
        11  6.309500e+001  7.334579e-001 -1.337915e+002  3.556512e+001 -4.205731e+001  3.325690e+001  1.346888e+002  7.238185e-002 -5.639571e+000  1.612055e+000 -1.393073e+002  4.013521e+001 -4.202546e+001  3.309744e+001  1.342099e+002  4.256095e-002 -1.673250e+001  1.080280e+000  1.957637e+001  3.824603e+000  2.730976e+000  3.473127e+000  3.007589e+000  6.742589e-002  5.238312e+001
        11  6.309500e+001  6.003840e-001 -1.313213e+002  3.499447e+001 -4.154689e+001  3.364274e+001  1.350036e+002  4.880948e-002  3.695116e+000  1.612055e+000 -1.393073e+002  4.013521e+001 -4.202546e+001  3.309744e+001  1.342099e+002  4.256095e-002 -1.673250e+001  1.080280e+000  1.957637e+001  3.824603e+000  2.730976e+000  3.473127e+000  3.007589e+000  6.742589e-002  5.238312e+001
        11  1.000000e+002  1.413301e-001 -1.375608e+002  3.532252e+001 -4.447644e+001  3.646547e+001  1.333245e+002  4.439357e-002  5.980240e+000  5.033916e-001 -1.269998e+002  3.757669e+001 -4.348273e+001  3.501027e+001  1.326381e+002  3.391050e-002 -2.512339e+001  4.438917e-001  2.616138e+001  3.691699e+000  2.815628e+000  3.563402e+000  2.917089e+000  5.766541e-002  5.823985e+001
        11  1.000000e+002  8.163560e-002 -1.377775e+002  3.437294e+001 -4.426729e+001  3.647988e+001  1.336966e+002  2.830581e-002  6.115918e+000  5.033916e-001 -1.269998e+002  3.757669e+001 -4.348273e+001  3.501027e+001  1.326381e+002  3.391050e-002 -2.512339e+001  4.438917e-001  2.616138e+001  3.691699e+000  2.815628e+000  3.563402e+000  2.917089e+000  5.766541e-002  5.823985e+001
        11  1.584800e+002  4.081376e-002  1.799279e+002  3.645020e+001 -4.589563e+001  3.809100e+001  1.336025e+002  1.878520e-002  1.730477e+001  5.179128e-002 -1.264373e+002  3.841551e+001 -4.393741e+001  3.931243e+001  1.326576e+002  2.720882e-002 -2.642277e+001  8.108377e-002  5.151708e+001  3.863840e+000  2.882627e+000  3.908686e+000  2.849526e+000  5.032488e-002  6.763667e+001
        11  1.584800e+002  4.041394e-002  1.557220e+002  3.539068e+001 -4.620932e+001  3.778294e+001  1.338459e+002  1.559651e-002  1.139793e+001  5.179128e-002 -1.264373e+002  3.841551e+001 -4.393741e+001  3.931243e+001  1.326576e+002  2.720882e-002 -2.642277e+001  8.108377e-002  5.151708e+001  3.863840e+000  2.882627e+000  3.908686e+000  2.849526e+000  5.032488e-002  6.763667e+001
        11  2.511800e+002  5.425166e-002  1.507647e+002  3.739954e+001 -4.633588e+001  3.833439e+001  1.336421e+002  4.356188e-003  1.435983e+001  2.845191e-002  1.299912e+002  3.771680e+001 -4.394819e+001  4.031546e+001  1.338695e+002  2.325280e-002 -1.913400e+001  5.150352e-002  6.483647e+001  3.835138e+000  2.914245e+000  3.965057e+000  2.818679e+000  4.501361e-002  7.544755e+001
        11  2.511800e+002  8.411099e-002  1.428235e+002  3.670206e+001 -4.712077e+001  3.789884e+001  1.336231e+002  5.807295e-003  1.388181e+001  2.845191e-002  1.299912e+002  3.771680e+001 -4.394819e+001  4.031546e+001  1.338695e+002  2.325280e-002 -1.913400e+001  5.150352e-002  6.483647e+001  3.835138e+000  2.914245e+000  3.965057e+000  2.818679e+000  4.501361e-002  7.544755e+001
        11  3.981000e+002  9.191284e-002  1.410888e+002  3.754152e+001 -4.781664e+001  3.819377e+001  1.328332e+002  1.882877e-003 -7.652286e+000  8.545727e-002  1.334721e+002  3.645063e+001 -4.421839e+001  3.978659e+001  1.349633e+002  1.791949e-002 -1.632690e+001  1.165050e-001  4.297321e+001  3.725740e+000  2.929472e+000  3.892498e+000  2.803869e+000  3.690171e-002  1.800000e+002
        11  3.981000e+002  6.561745e-002  1.406488e+002  3.761776e+001 -4.681442e+001  3.848079e+001  1.330775e+002  1.792065e-003 -3.640416e+001  8.545727e-002  1.334721e+002  3.645063e+001 -4.421839e+001  3.978659e+001  1.349633e+002  1.791949e-002 -1.632690e+001  1.165050e-001  4.297321e+001  3.725740e+000  2.929472e+000  3.892498e+000  2.803869e+000  3.690171e-002  1.800000e+002
        11  6.309500e+002  7.650382e-002  1.343630e+002  3.784786e+001 -4.792057e+001  3.901588e+001  1.321735e+002  4.475503e-003 -6.116880e+001  1.216674e-001  1.388421e+002  3.596976e+001 -4.478274e+001  3.867357e+001  1.352677e+002  1.584637e-002 -1.515490e+001  1.513509e-001  3.846133e+001  3.662808e+000  2.918482e+000  3.797979e+000  2.814528e+000  3.341348e-002  1.800000e+002
        11  6.309500e+002  9.322469e-002  1.368020e+002  3.839045e+001 -4.892146e+001  3.896181e+001  1.318351e+002  1.940123e-003 -4.037760e+001  1.216674e-001  1.388421e+002  3.596976e+001 -4.478274e+001  3.867357e+001  1.352677e+002  1.584637e-002 -1.515490e+001  1.513509e-001  3.846133e+001  3.662808e+000  2.918482e+000  3.797979e+000  2.814528e+000  3.341348e-002  1.800000e+002
        11  1.000000e+003  8.862737e-002  1.321456e+002  3.874467e+001 -4.952340e+001  3.999461e+001  1.310262e+002  7.473498e-003 -6.062965e+001  1.092122e-001  1.448763e+002  3.558931e+001 -4.374724e+001  3.907673e+001  1.366639e+002  1.921609e-002  9.342534e-001  1.392069e-001  3.959246e+001  3.643147e+000  2.933861e+000  3.817474e+000  2.799776e+000  3.871101e-002  1.800000e+002
        11  1.000000e+003  1.000041e-001  1.340891e+002  3.979495e+001 -5.039443e+001  4.015561e+001  1.306697e+002  2.772160e-003 -4.993680e+001  1.092122e-001  1.448763e+002  3.558931e+001 -4.374724e+001  3.907673e+001  1.366639e+002  1.921609e-002  9.342534e-001  1.392069e-001  3.959246e+001  3.643147e+000  2.933861e+000  3.817474e+000  2.799776e+000  3.871101e-002  1.800000e+002
        12  6.309000e-002  2.986621e+001  1.406614e+002  8.926546e+001 -1.934456e+001  8.709558e+001  1.352147e+002  8.250962e+000 -1.385843e+001  2.637835e+001  1.382642e+002  9.640125e+001 -1.915660e+001  7.971362e+001  1.401956e+002  5.423669e+000 -3.204824e+001  1.094146e+001  1.196972e+001  2.090666e+001  6.225145e+000  2.634999e+001  9.513447e+000  3.185838e+000  1.707946e+001
        12  1.000000e-001  2.948732e+001  1.449279e+002  6.649710e+001 -2.064430e+001  9.039999e+001  1.381554e+002  5.739145e+000 -1.693928e+001  3.182123e+001  1.433212e+002  7.148324e+001 -2.024041e+001  8.042893e+001  1.396437e+002  4.010463e+000 -3.181610e+001  1.168726e+001  1.058181e+001  9.996804e+000  4.009628e+000  1.524940e+001  5.439836e+000  2.546087e+000  1.850761e+001
        12  1.584800e-001  2.628929e+001  1.499129e+002  5.115382e+001 -2.245189e+001  8.616207e+001  1.415899e+002  4.537430e+000 -2.008265e+001  2.913041e+001  1.494950e+002  5.404753e+001 -2.199871e+001  8.291290e+001  1.410159e+002  3.984206e+000 -2.865756e+001  1.019894e+001  1.008195e+001  8.481854e+000  4.500432e+000  8.236138e+000  2.846904e+000  2.552885e+000  1.868564e+001
        12  3.981000e-001  1.784654e+001  1.587381e+002  3.227803e+001 -2.723735e+001  6.880168e+001  1.466026e+002  2.944693e+000 -1.950035e+001  1.681463e+001  1.630449e+002  3.220709e+001 -2.319515e+001  5.742835e+001  1.462637e+002  3.313836e+000 -1.855284e+001  5.934382e+000  1.016392e+001  4.829595e+000  4.299912e+000  1.125698e+001  5.624528e+000  2.028350e+000  1.782090e+001
        12  6.309500e-001  1.397560e+001  1.634505e+002  2.675876e+001 -3.075468e+001  5.898102e+001  1.482685e+002  2.220380e+000 -1.886537e+001  1.315367e+001  1.668123e+002  2.630449e+001 -2.678665e+001  6.076715e+001  1.502243e+002  2.489836e+000 -3.766081e+000  4.692435e+000  1.027482e+001  4.028967e+000  4.392197e+000  5.782328e+000  2.727034e+000  1.660218e+000  1.947522e+001
        12  1.000000e+000  1.056935e+001  1.688775e+002  2.357229e+001 -3.491437e+001  4.976852e+001  1.491323e+002  1.655090e+000 -1.895760e+001  1.021157e+001  1.769558e+002  2.236768e+001 -3.302712e+001  4.892719e+001  1.519987e+002  1.692639e+000  3.130311e+000  3.726729e+000  1.051400e+001  3.307335e+000  4.239809e+000  4.023135e+000  2.356294e+000  1.177426e+000  2.035329e+001
        12  1.584800e+000  7.645130e+000  1.757804e+002  2.235364e+001 -3.867277e+001  4.185384e+001  1.493019e+002  1.223304e+000 -1.942161e+001  7.354476e+000 -1.753720e+002  2.092615e+001 -3.799097e+001  4.051044e+001  1.518471e+002  9.355643e-001  1.489178e+001  2.865562e+000  1.123407e+001  3.431352e+000  4.702798e+000  3.434342e+000  2.429402e+000  7.199554e-001  2.262950e+001
        12  2.511800e+000  5.069771e+000 -1.750024e+002  2.225190e+001 -4.103032e+001  3.508310e+001  1.488728e+002  8.608611e-001 -2.058703e+001  5.092031e+000 -1.648136e+002  2.096843e+001 -4.083016e+001  3.573399e+001  1.503389e+002  4.661696e-001  2.957660e+001  2.176110e+000  1.233798e+001  2.543255e+000  3.476828e+000  3.127586e+000  2.508183e+000  4.137971e-001  2.634830e+001
        12  3.981000e+000  2.831127e+000 -1.632438e+002  2.231452e+001 -4.189083e+001  2.929889e+001  1.474792e+002  5.544673e-001 -2.552595e+001  3.204713e+000 -1.482519e+002  2.164298e+001 -4.206918e+001  2.995799e+001  1.488031e+002  1.605720e-001  4.008705e+001  1.549835e+000  1.399313e+001  2.347472e+000  3.108774e+000  2.761839e+000  2.641996e+000  1.780400e-001  3.366893e+001
        12  6.309500e+000  1.093837e+000 -1.522570e+002  2.185806e+001 -4.199449e+001  2.525638e+001  1.444329e+002  2.713095e-001 -5.177730e+001  1.953773e+000 -1.330531e+002  2.178673e+001 -4.055489e+001  2.576723e+001  1.476393e+002  1.252331e-001 -4.190498e-001  1.071099e+000  1.590901e+001  2.271989e+000  2.988848e+000  2.470837e+000  2.748119e+000  1.422917e-001  3.461836e+001
        12  6.309500e+000  1.136228e+000 -1.499265e+002  2.189562e+001 -4.192837e+001  2.493190e+001  1.445393e+002  3.726987e-001 -4.044118e+001  1.953773e+000 -1.330531e+002  2.178673e+001 -4.055489e+001  2.576723e+001  1.476393e+002  1.252331e-001 -4.190498e-001  1.071099e+000  1.590901e+001  2.271989e+000  2.988848e+000  2.470837e+000  2.748119e+000  1.422917e-001  3.461836e+001
        12  1.000000e+001  2.075255e-001 -1.405030e+002  2.091542e+001 -4.212363e+001  2.259596e+001  1.402449e+002  4.261642e-001 -6.305088e+001  8.978382e-001 -1.489479e+002  2.078352e+001 -4.219253e+001  2.145359e+001  1.443358e+002  2.213021e+000 -3.709997e+001  5.908065e-001  1.920907e+001  2.094910e+000  2.888836e+000  2.128413e+000  2.843326e+000  1.171479e+000  1.534786e+001
        12  1.000000e+001  1.964011e-001 -1.505109e+002  2.087718e+001 -4.217586e+001  2.302360e+001  1.405715e+002  5.224238e-001 -7.747550e+001  8.978382e-001 -1.489479e+002  2.078352e+001 -4.219253e+001  2.145359e+001  1.443358e+002  2.213021e+000 -3.709997e+001  5.908065e-001  1.920907e+001  2.094910e+000  2.888836e+000  2.128413e+000  2.843326e+000  1.171479e+000  1.534786e+001
        12  1.584800e+001  5.950961e-002  1.313607e+002  1.983160e+001 -4.334631e+001  2.248551e+001  1.366807e+002  1.179185e+000 -8.033168e+001  4.345714e-001 -1.774396e+002  2.071674e+001 -4.424881e+001  2.129506e+001  1.387259e+002  4.702285e+000 -4.124770e+001  3.425696e-001  2.321275e+001  2.085970e+000  2.885778e+000  2.114885e+000  2.846290e+000  2.057865e+000  1.263947e+001
        12  1.584800e+001  2.378447e-002  1.214898e+002  1.985918e+001 -4.322555e+001  2.237478e+001  1.359253e+002  7.987661e-001 -7.432916e+001  4.345714e-001 -1.774396e+002  2.071674e+001 -4.424881e+001  2.129506e+001  1.387259e+002  4.702285e+000 -4.124770e+001  3.425696e-001  2.321275e+001  2.085970e+000  2.885778e+000  2.114885e+000  2.846290e+000  2.057865e+000  1.263947e+001
        12  2.511800e+001  2.540236e-001  1.046462e+002  1.932698e+001 -4.519206e+001  2.360413e+001  1.330345e+002  1.417342e+000 -7.305805e+001  4.155977e-001  1.569275e+002  2.037329e+001 -4.622256e+001  2.255470e+001  1.353447e+002  5.164887e+000 -4.130870e+001  3.299071e-001  2.338495e+001  2.089797e+000  2.939857e+000  2.198832e+000  2.793957e+000  2.239887e+000  1.252338e+001
        12  2.511800e+001  2.858791e-001  1.143374e+002  1.935407e+001 -4.533948e+001  2.320509e+001  1.337231e+002  2.017292e+000 -7.414035e+001  4.155977e-001  1.569275e+002  2.037329e+001 -4.622256e+001  2.255470e+001  1.353447e+002  5.164887e+000 -4.130870e+001  3.299071e-001  2.338495e+001  2.089797e+000  2.939857e+000  2.198832e+000  2.793957e+000  2.239887e+000  1.252338e+001
        12  3.981000e+001  4.864761e-001  1.221188e+002  1.958102e+001 -4.762202e+001  2.439515e+001  1.318419e+002  2.718131e+000 -6.618137e+001  6.914970e-001  1.438328e+002  1.921812e+001 -4.725507e+001  2.390300e+001  1.336009e+002  4.817492e+000 -4.330271e+001  4.763039e-001  2.014521e+001  2.029510e+000  3.026739e+000  2.263404e+000  2.713717e+000  2.156987e+000  1.293646e+001
